url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://www.wikipedia.org/,interactive,a,"{'href': '//ann.wikipedia.org/', 'lang': 'ann'}",,False,"{'x': 569.1903076171875, 'y': 1933.7783203125, 'width': 38.59375, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(16) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//pwn.wikipedia.org/', 'lang': 'pwn'}",,False,"{'x': 569.1903076171875, 'y': 1957.585205078125, 'width': 71.46307373046875, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(17) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//pnt.wikipedia.org/', 'lang': 'pnt', 'title': 'Pontiaká'}",,False,"{'x': 569.1903076171875, 'y': 1981.3919677734375, 'width': 60.63922119140625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(18) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//rmy.wikipedia.org/', 'lang': 'rmy'}",,False,"{'x': 569.1903076171875, 'y': 2005.1988525390625, 'width': 73.42327880859375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(19) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//rn.wikipedia.org/', 'lang': 'rn'}",,False,"{'x': 708.053955078125, 'y': 1909.9715576171875, 'width': 46.43463134765625, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(20) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//rsk.wikipedia.org/', 'lang': 'rsk', 'title': 'Ruski'}",,False,"{'x': 708.053955078125, 'y': 1933.7783203125, 'width': 36.57672119140625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(21) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//sg.wikipedia.org/', 'lang': 'sg'}",,False,"{'x': 708.053955078125, 'y': 1957.585205078125, 'width': 38.93463134765625, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(22) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//tdd.wikipedia.org/', 'lang': 'tdd', 'title': 'Tai taɯ xoŋ'}",,False,"{'x': 708.053955078125, 'y': 1981.3919677734375, 'width': 82.21588134765625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(23) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ti.wikipedia.org/', 'lang': 'ti', 'title': 'Təgərəña'}",,False,"{'x': 708.053955078125, 'y': 2005.1988525390625, 'width': 35.72442626953125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(24) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//din.wikipedia.org/', 'lang': 'din'}",,False,"{'x': 846.9176025390625, 'y': 1909.9715576171875, 'width': 56.0653076171875, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(25) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//chr.wikipedia.org/', 'lang': 'chr', 'title': 'Tsalagi'}",,False,"{'x': 846.9176025390625, 'y': 1933.7783203125, 'width': 31.12213134765625, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(26) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//chy.wikipedia.org/', 'lang': 'chy'}",,False,"{'x': 846.9176025390625, 'y': 1957.585205078125, 'width': 124.147705078125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(27) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ts.wikipedia.org/', 'lang': 'ts'}",,False,"{'x': 846.9176025390625, 'y': 1981.3919677734375, 'width': 53.835205078125, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(28) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ve.wikipedia.org/', 'lang': 've'}",,False,"{'x': 846.9176025390625, 'y': 2005.1988525390625, 'width': 60.866455078125, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(29) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//guc.wikipedia.org/', 'lang': 'guc'}",,False,"{'x': 985.7811889648438, 'y': 1909.9715576171875, 'width': 71.06536865234375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(30) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'href': '//ady.wikipedia.org/', 'lang': 'ady'}",,False,"{'x': 985.7811889648438, 'y': 1933.7783203125, 'width': 58.01141357421875, 'height': 19.0909423828125}",div#js-lang-lists > div:nth-of-type(5) > ul > li:nth-of-type(31) > a,,,,,False,False,0,0,li
https://www.wikipedia.org/,interactive,a,"{'class': 'jsl10n', 'href': 'https://meta.wikimedia.org/wiki/Special:MyLanguage/List_of_Wikipedias', 'lang': '', 'data-jsl10n': 'other-languages-label'}",,False,"{'x': 577.5283813476562, 'y': 2044.0908203125, 'width': 108.56536865234375, 'height': 19.0908203125}",div#js-lang-lists > div:nth-of-type(6) > a,,,jsl10n,,False,False,0,0,div
https://www.wikipedia.org/,interactive,a,"{'href': 'https://donate.wikimedia.org/?wmf_medium=portal&wmf_campaign=portalBanner&wmf_source=portalBanner_en6C_2024_overlayBanner5green&uselang=en', 'target': '_blank'}",Donate now,False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div > a,,,,,False,False,10,0,div
https://www.wikipedia.org/,interactive,a,"{'href': 'https://donate.wikimedia.org/?wmf_medium=portal&wmf_campaign=portalBanner&wmf_source=portalBanner_en6C_2024_overlayBanner5green&uselang=en', 'id': 'frb-donate', 'class': 'frb-submit banner-button banner-button-disabled', 'target': '_blank'}",Donate Now,False,,a#frb-donate,,,frb-submit banner-button banner-button-disabled,frb-donate,False,False,10,0,div
https://www.wikipedia.org/,interactive,a,"{'href': 'https://donate.wikimedia.org/?wmf_medium=portal&wmf_campaign=portalBanner&wmf_source=portalBanner_en6C_2024_overlayBanner5green&uselang=en', 'class': 'banner__button banner__button--progressive frb-submit', 'target': '_blank'}",Donate now,False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(2) > a,,,banner__button banner__button--progressive frb-submit,,False,False,10,0,div
https://www.wikipedia.org/,interactive,a,"{'href': 'https://donate.wikimedia.org/?wmf_medium=portal&wmf_campaign=portalFooter&wmf_source=portalFooter', 'target': '_blank'}",You can support our work with a donation.,True,"{'x': 114.4460220336914, 'y': 720.8096313476562, 'width': 243.62215423583984, 'height': 17.272705078125}",body#www-wikipedia-org > footer > div > div > div:nth-of-type(3) > a,,,,,True,False,41,1,div
https://www.wikipedia.org/,interactive,a,"{'class': 'jsl10n', 'data-jsl10n': 'portal.app-links.url', 'href': 'https://en.wikipedia.org/wiki/List_of_Wikipedia_mobile_applications'}",Download Wikipedia for Android or iOS,True,"{'x': 114.4460220336914, 'y': 780.2840576171875, 'width': 243.74999237060547, 'height': 17.272705078125}",body#www-wikipedia-org > footer > div:nth-of-type(2) > div > div > strong > a,,,jsl10n,,True,False,37,0,strong
https://www.wikipedia.org/,interactive,a,"{'target': '_blank', 'rel': 'noreferrer', 'href': 'https://play.google.com/store/apps/details?id=org.wikipedia&referrer=utm_source%3Dportal%26utm_medium%3Dbutton%26anid%3Dadmob'}",Google Play Store,True,"{'x': 114.4460220336914, 'y': 911.42041015625, 'width': 123.99146270751953, 'height': 17.27276611328125}",body#www-wikipedia-org > footer > div:nth-of-type(2) > div > div > ul > li > a,,,,,True,False,17,1,li
https://www.wikipedia.org/,interactive,a,"{'target': '_blank', 'rel': 'noreferrer', 'href': 'https://itunes.apple.com/app/apple-store/id324715238?pt=208305&ct=portal&mt=8'}",Apple App Store,True,"{'x': 242.00283813476562, 'y': 911.42041015625, 'width': 110, 'height': 17.27276611328125}",body#www-wikipedia-org > footer > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > a,,,,,True,False,15,1,li
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//commons.wikimedia.org/'}","Commons
Free media collection",True,"{'x': 446.1079406738281, 'y': 661.4346313476562, 'width': 264.9858093261719, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div > a,,,other-project-link,,True,False,29,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikivoyage.org/'}","Wikivoyage
Free travel guide",True,"{'x': 711.6619262695312, 'y': 661.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(2) > a,,,other-project-link,,True,False,28,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wiktionary.org/'}","Wiktionary
Free dictionary",True,"{'x': 977.2158813476562, 'y': 661.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(3) > a,,,other-project-link,,True,False,26,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikibooks.org/'}","Wikibooks
Free textbooks",True,"{'x': 446.1079406738281, 'y': 751.4346313476562, 'width': 264.9858093261719, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(4) > a,,,other-project-link,,True,False,24,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikinews.org/'}","Wikinews
Free news source",True,"{'x': 711.6619262695312, 'y': 751.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(5) > a,,,other-project-link,,True,False,25,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikidata.org/'}","Wikidata
Free knowledge base",True,"{'x': 977.2158813476562, 'y': 751.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(6) > a,,,other-project-link,,True,False,28,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikiversity.org/'}","Wikiversity
Free learning resources",True,"{'x': 446.1079406738281, 'y': 841.4346313476562, 'width': 264.9858093261719, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(7) > a,,,other-project-link,,True,False,35,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikiquote.org/'}","Wikiquote
Free quote compendium",True,"{'x': 711.6619262695312, 'y': 841.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(8) > a,,,other-project-link,,True,False,31,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.mediawiki.org/'}","MediaWiki
Free & open wiki software",True,"{'x': 977.2158813476562, 'y': 841.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(9) > a,,,other-project-link,,True,False,35,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikisource.org/'}","Wikisource
Free content library",True,"{'x': 446.1079406738281, 'y': 931.4346313476562, 'width': 264.9858093261719, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(10) > a,,,other-project-link,,True,False,31,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//species.wikimedia.org/'}","Wikispecies
Free species directory",True,"{'x': 711.6619262695312, 'y': 931.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(11) > a,,,other-project-link,,True,False,34,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//www.wikifunctions.org/'}","Wikifunctions
Free function library",True,"{'x': 977.2158813476562, 'y': 931.4346313476562, 'width': 264.98577880859375, 'height': 75.99432373046875}",body#www-wikipedia-org > footer > nav > div:nth-of-type(12) > a,,,other-project-link,,True,False,35,2,div
https://www.wikipedia.org/,interactive,a,"{'class': 'other-project-link', 'href': '//meta.wikimedia.org/'}","Meta-Wiki
Community coordination & documentation",True,"{'x': 446.1079406738281, 'y': 1021.4346313476562, 'width': 264.9858093261719, 'height': 85.98004150390625}",body#www-wikipedia-org > footer > nav > div:nth-of-type(13) > a,,,other-project-link,,True,False,48,2,div
https://www.wikipedia.org/,interactive,a,{'href': 'https://creativecommons.org/licenses/by-sa/4.0/'},Creative Commons Attribution-ShareAlike License,True,"{'x': 484.0766906738281, 'y': 1143.991455078125, 'width': 285.2698669433594, 'height': 17.272705078125}",body#www-wikipedia-org > footer > p > small > a,,,,,True,False,47,0,small
https://www.wikipedia.org/,interactive,a,{'href': 'https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Terms_of_Use'},Terms of Use,True,"{'x': 791.1931762695312, 'y': 1143.991455078125, 'width': 73.6363525390625, 'height': 17.272705078125}",body#www-wikipedia-org > footer > p > small:nth-of-type(2) > a,,,,,True,False,12,0,small
https://www.wikipedia.org/,interactive,a,{'href': 'https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy'},Privacy Policy,True,"{'x': 886.6760864257812, 'y': 1143.991455078125, 'width': 76.66192626953125, 'height': 17.272705078125}",body#www-wikipedia-org > footer > p > small:nth-of-type(3) > a,,,,,True,False,14,0,small
https://www.wikipedia.org/,interactive,input,"{'type': 'hidden', 'name': 'family', 'value': 'Wikipedia'}",,False,,form#search-form > fieldset > input,,,,,False,False,0,0,fieldset
https://www.wikipedia.org/,interactive,input,"{'type': 'hidden', 'id': 'hiddenLanguageInput', 'name': 'language', 'value': 'en'}",,False,,input#hiddenLanguageInput,,,,hiddenLanguageInput,False,False,0,0,fieldset
https://www.wikipedia.org/,interactive,input,"{'id': 'searchInput', 'name': 'search', 'type': 'search', 'size': '20', 'autofocus': 'autofocus', 'accesskey': 'F', 'dir': 'auto', 'autocomplete': 'off', 'style': 'padding-right: 64px;'}",,True,"{'x': 406.81817626953125, 'y': 472.0738525390625, 'width': 394.1903076171875, 'height': 43.991455078125}",input#searchInput,,,,searchInput,True,False,0,0,div
https://www.wikipedia.org/,interactive,input,"{'type': 'hidden', 'value': 'Go', 'name': 'go'}",,False,,form#search-form > fieldset > input:nth-of-type(3),,,,,False,False,0,0,fieldset
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '2.75', 'class': 'sr-only'}",,False,,div#amountsGrid > label > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '5', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(2) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '10', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(3) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '20', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(4) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '30', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(5) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '50', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(6) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': '100', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(7) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'amount', 'value': 'Other', 'class': 'sr-only'}",,False,,div#amountsGrid > label:nth-of-type(8) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'monthly', 'value': '0', 'class': 'sr-only'}",,False,,div#frequencyGrid > label > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,interactive,input,"{'type': 'radio', 'name': 'monthly', 'value': '1', 'class': 'sr-only'}",,False,,div#frequencyGrid > label:nth-of-type(2) > input,,,sr-only,,False,False,0,0,label
https://www.wikipedia.org/,content,h1,{'class': 'central-textlogo-wrapper'},"Wikipedia
The Free Encyclopedia",True,"{'x': 543.8209838867188, 'y': 51.9886360168457, 'width': 175.99432373046875, 'height': 68.50851821899414}",body#www-wikipedia-org > main > div > h1,,,central-textlogo-wrapper,,True,False,31,2,div
https://www.wikipedia.org/,content,h2,{'class': 'bookshelf-container'},,False,"{'x': 152.59942626953125, 'y': 608.3238525390625, 'width': 958.4374389648438, 'height': 0.99432373046875}",div#js-lang-lists > h2,,,bookshelf-container,,False,False,0,1,div
https://www.wikipedia.org/,content,h2,{'class': 'bookshelf-container'},,False,"{'x': 152.59942626953125, 'y': 720.7244262695312, 'width': 958.4374389648438, 'height': 0.99432373046875}",div#js-lang-lists > h2:nth-of-type(2),,,bookshelf-container,,False,False,0,1,div
https://www.wikipedia.org/,content,h2,{'class': 'bookshelf-container'},,False,"{'x': 152.59942626953125, 'y': 975.9658813476562, 'width': 958.4374389648438, 'height': 0.99432373046875}",div#js-lang-lists > h2:nth-of-type(3),,,bookshelf-container,,False,False,0,1,div
https://www.wikipedia.org/,content,h2,{'class': 'bookshelf-container'},,False,"{'x': 152.59942626953125, 'y': 1374.0482177734375, 'width': 958.4374389648438, 'height': 0.994384765625}",div#js-lang-lists > h2:nth-of-type(4),,,bookshelf-container,,False,False,0,1,div
https://www.wikipedia.org/,content,h2,{'class': 'bookshelf-container'},,False,"{'x': 152.59942626953125, 'y': 1891.1646728515625, 'width': 958.4374389648438, 'height': 0.994384765625}",div#js-lang-lists > h2:nth-of-type(5),,,bookshelf-container,,False,False,0,1,div
https://www.wikipedia.org/,content,h3,{},The internet we were promised,False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div:nth-of-type(2) > div:nth-of-type(3) > div > h3,,,,,False,False,29,1,div
https://www.wikipedia.org/,content,p,{'class': 'overlay-banner-main-message-subheading'},An important update for readers in the United States.,False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p,,,overlay-banner-main-message-subheading,,False,False,53,1,div
https://www.wikipedia.org/,content,p,{},"You deserve an explanation, so please don't skip this 1-minute read. We're sorry to interrupt, but this message will only be up for a short time. We ask you to reflect on the number of times you visited Wikipedia this past year and whether you're able to give $2.75 to the Wikimedia Foundation. If everyone reading this gave just $2.75, we'd hit our goal in a few hours.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p:nth-of-type(2),,,,,False,False,370,2,div
https://www.wikipedia.org/,content,p,{},"The internet we were promised—a place of free, collaborative, and accessible knowledge—is under constant threat. On Wikipedia, volunteers work together to create and verify the pages you rely on, supported by tools that undo vandalism within minutes, ensuring the information you seek is trustworthy.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p:nth-of-type(3),,,,,False,False,300,0,div
https://www.wikipedia.org/,content,p,{},"Just 2% of our readers donate, so if you have given in the past and Wikipedia still provides you with $2.75 worth of knowledge, kindly donate today. If you are undecided, remember that any contribution helps, whether it's $2.75 or $2.75.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p:nth-of-type(4),,,,,False,False,237,3,div
https://www.wikipedia.org/,content,p,{},"Hi. Please don't skip this 1-minute read. Today, our nonprofit asks for your support. It matters. When Wikipedia was created, it was one of the first spaces online where you could learn for free, without ads. This space is yours. Just 2% of our readers donate, so whatever gift you can afford helps.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div:nth-of-type(2) > div:nth-of-type(3) > div > p,,,,,False,False,299,1,div
https://www.wikipedia.org/,content,p,{},"— The Wikimedia Foundation, host of Wikipedia and its sister sites.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div:nth-of-type(2) > div:nth-of-type(3) > div > p:nth-of-type(2),,,,,False,False,67,1,div
https://www.wikipedia.org/,content,p,"{'class': 'jsl10n', 'data-jsl10n': 'portal.app-links.description'}","Save your favorite articles to read offline, sync your reading lists across devices and customize your reading experience with the official Wikipedia app.",True,"{'x': 114.4460220336914, 'y': 811.8607788085938, 'width': 269.99999237060547, 'height': 77.95452880859375}",body#www-wikipedia-org > footer > div:nth-of-type(2) > div > div > p,,,jsl10n,,True,False,154,0,div
https://www.wikipedia.org/,content,p,{'class': 'site-license'},This page is available under the Creative Commons Attribution-ShareAlike License Terms of Use Privacy Policy,True,"{'x': 12.798295021057129, 'y': 1143.0823974609375, 'width': 1238.0397176742554, 'height': 19.488525390625}",body#www-wikipedia-org > footer > p,,,site-license,,True,False,108,3,footer
https://www.wikipedia.org/,navigation,nav,"{'data-jsl10n': 'other-projects-nav-label', 'aria-label': 'Other projects', 'class': 'other-projects'}","Commons
Free media collection
 
Wikivoyage
Free travel guide
 
Wiktionary
Free dictionary
 
Wikibooks
Free textbooks
 
Wikinews
Free news source
 
Wikidata
Free knowledge base
 
Wikiversity
Free learning resources
 
Wikiquote
Free quote compendium
 
MediaWiki
Free & open wiki software
 
Wikisource
Free content library
 
Wikispecies
Free species directory
 
Wikifunctions
Free function library
 
Meta-Wiki
Community coordination & documentation",True,"{'x': 446.1079406738281, 'y': 661.4346313476562, 'width': 804.7159118652344, 'height': 449.99993896484375}",body#www-wikipedia-org > footer > nav,,Other projects,other-projects,,True,False,445,13,footer
https://www.wikipedia.org/,content,p,{'class': 'overlay-banner-main-message-subheading'},An important update for readers in the United States.,False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p,,,overlay-banner-main-message-subheading,,False,False,53,1,div
https://www.wikipedia.org/,content,p,{},"You deserve an explanation, so please don't skip this 1-minute read. We're sorry to interrupt, but this message will only be up for a short time. We ask you to reflect on the number of times you visited Wikipedia this past year and whether you're able to give $2.75 to the Wikimedia Foundation. If everyone reading this gave just $2.75, we'd hit our goal in a few hours.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p:nth-of-type(2),,,,,False,False,370,2,div
https://www.wikipedia.org/,content,p,{},"The internet we were promised—a place of free, collaborative, and accessible knowledge—is under constant threat. On Wikipedia, volunteers work together to create and verify the pages you rely on, supported by tools that undo vandalism within minutes, ensuring the information you seek is trustworthy.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p:nth-of-type(3),,,,,False,False,300,0,div
https://www.wikipedia.org/,content,p,{},"Just 2% of our readers donate, so if you have given in the past and Wikipedia still provides you with $2.75 worth of knowledge, kindly donate today. If you are undecided, remember that any contribution helps, whether it's $2.75 or $2.75.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div > div:nth-of-type(2) > div > p:nth-of-type(4),,,,,False,False,237,3,div
https://www.wikipedia.org/,content,p,{},"Hi. Please don't skip this 1-minute read. Today, our nonprofit asks for your support. It matters. When Wikipedia was created, it was one of the first spaces online where you could learn for free, without ads. This space is yours. Just 2% of our readers donate, so whatever gift you can afford helps.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div:nth-of-type(2) > div:nth-of-type(3) > div > p,,,,,False,False,299,1,div
https://www.wikipedia.org/,content,p,{},"— The Wikimedia Foundation, host of Wikipedia and its sister sites.",False,,div#portalBanner_en6C_2024_overlayBanner5 > div > div:nth-of-type(2) > div:nth-of-type(3) > div > p:nth-of-type(2),,,,,False,False,67,1,div
https://www.wikipedia.org/,content,li,{},,False,"{'x': 152.59942626953125, 'y': 625.3125, 'width': 125.22726440429688, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li,,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 152.59942626953125, 'y': 649.1193237304688, 'width': 125.22726440429688, 'height': 23.8067626953125}",div#js-lang-lists > div > ul > li:nth-of-type(2),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 152.59942626953125, 'y': 672.9260864257812, 'width': 125.22726440429688, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(3),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 291.4630432128906, 'y': 625.3125, 'width': 125.227294921875, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(4),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 291.4630432128906, 'y': 649.1193237304688, 'width': 125.227294921875, 'height': 23.8067626953125}",div#js-lang-lists > div > ul > li:nth-of-type(5),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 291.4630432128906, 'y': 672.9260864257812, 'width': 125.227294921875, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(6),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 430.3266906738281, 'y': 625.3125, 'width': 125.22726440429688, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(7),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 430.3266906738281, 'y': 649.1193237304688, 'width': 125.22726440429688, 'height': 23.8067626953125}",div#js-lang-lists > div > ul > li:nth-of-type(8),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 430.3266906738281, 'y': 672.9260864257812, 'width': 125.22726440429688, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(9),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 569.1903076171875, 'y': 625.3125, 'width': 125.227294921875, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(10),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 569.1903076171875, 'y': 649.1193237304688, 'width': 125.227294921875, 'height': 23.8067626953125}",div#js-lang-lists > div > ul > li:nth-of-type(11),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 569.1903076171875, 'y': 672.9260864257812, 'width': 125.227294921875, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(12),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 708.053955078125, 'y': 625.3125, 'width': 125.227294921875, 'height': 47.61358642578125}",div#js-lang-lists > div > ul > li:nth-of-type(13),,,,,False,False,0,1,ul
https://www.wikipedia.org/,content,li,{},,False,"{'x': 708.053955078125, 'y': 672.9260864257812, 'width': 125.227294921875, 'height': 23.80682373046875}",div#js-lang-lists > div > ul > li:nth-of-type(14),,,,,False,False,0,1,ul
