url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(16) > a,"{'href': '//vi.wikipedia.org/', 'lang': 'vi'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(17) > a,"{'href': '//war.wikipedia.org/', 'lang': 'war'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(18) > a,"{'href': '//zh.wikipedia.org/', 'lang': 'zh', 'title': 'Zhōngwén'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div > ul > li:nth-of-type(19) > a,"{'href': '//ru.wikipedia.org/', 'lang': 'ru', 'title': 'Russkiy'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li > a,"{'href': '//af.wikipedia.org/', 'lang': 'af'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(2) > a,"{'href': '//ast.wikipedia.org/', 'lang': 'ast'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(3) > a,"{'href': '//az.wikipedia.org/', 'lang': 'az'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(4) > a,"{'href': '//bg.wikipedia.org/', 'lang': 'bg', 'title': 'Bǎlgarski'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(5) > a,"{'href': '//zh-min-nan.wikipedia.org/', 'lang': 'nan', 'title': 'Bân-lâm-gú'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(6) > a,"{'href': '//bn.wikipedia.org/', 'lang': 'bn', 'title': 'Bangla'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(7) > a,"{'href': '//be.wikipedia.org/', 'lang': 'be', 'title': 'Belaruskaya'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(8) > a,"{'href': '//ca.wikipedia.org/', 'lang': 'ca'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(9) > a,"{'href': '//cs.wikipedia.org/', 'lang': 'cs'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(10) > a,"{'href': '//cy.wikipedia.org/', 'lang': 'cy'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(11) > a,"{'href': '//da.wikipedia.org/', 'lang': 'da'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(12) > a,"{'href': '//et.wikipedia.org/', 'lang': 'et'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(13) > a,"{'href': '//el.wikipedia.org/', 'lang': 'el', 'title': 'Ellīniká'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(2) > ul > li:nth-of-type(14) > a,"{'href': '//eo.wikipedia.org/', 'lang': 'eo'}"
